employee_id,age,department,work_mode,tenure_months,monthly_salary,months_since_last_hike,productivity_score,leaves_last_90_days,manager_change_count,performance_rating,Attrition
2135,59,Marketing,Onsite,73,177748,32,5.03,2,0,5,1
2136,57,Support,Onsite,41,124791,34,8.86,3,1,3,1
2137,55,Support,Hybrid,106,192586,4,5.65,1,0,3,0
2138,27,Sales,Hybrid,77,138718,4,2.3,3,0,5,0
2139,47,Support,Onsite,127,52650,35,6.6,3,0,5,1
2140,48,Support,Hybrid,91,118290,16,5.16,0,0,2,0
2141,42,Engineering,Hybrid,155,107701,13,9.42,4,0,1,0
2142,34,HR,Hybrid,8,40683,28,4.53,1,1,2,1
2143,27,HR,Hybrid,32,110978,7,4.63,3,0,1,1
2144,57,Engineering,Hybrid,64,34860,33,6.86,2,0,3,0
2145,42,Engineering,Hybrid,138,164801,0,5.74,3,3,4,0
2146,25,Support,Remote,13,61351,28,4.37,1,0,5,1
2147,22,Finance,Onsite,93,92744,35,9.91,0,0,2,0
2148,47,Marketing,Hybrid,163,185418,28,3.72,2,0,3,0
2149,41,Marketing,Onsite,61,150198,4,3.5,0,1,2,0
2150,58,Support,Remote,8,104155,31,8.78,0,2,1,1
2151,35,Marketing,Hybrid,29,151449,23,1.03,2,1,5,0
2152,41,Engineering,Onsite,95,106700,18,2.81,2,0,1,0
2153,30,HR,Hybrid,41,36955,11,6.31,3,0,1,0
2154,43,Marketing,Hybrid,158,51662,0,2.46,2,0,1,0
2155,59,Support,Hybrid,149,36408,6,9.87,2,0,3,0
2156,25,Finance,Hybrid,11,31225,16,5.18,3,0,5,1
2157,21,Support,Hybrid,2,173268,33,6.38,1,1,4,0
2158,33,Sales,Hybrid,178,176444,6,2.44,2,2,2,1
2159,41,Support,Hybrid,169,47279,16,3.6,2,0,1,0
2160,46,Engineering,Remote,131,140401,2,6.53,3,0,5,0
2161,41,HR,Remote,80,122404,28,5.95,2,2,2,1
2162,38,HR,Hybrid,179,199259,21,8.06,3,1,5,0
2163,57,Marketing,Hybrid,87,78481,28,3.42,3,1,2,0
2164,52,Engineering,Remote,153,189547,4,6.88,2,0,5,0
2165,56,Sales,Remote,158,74552,29,3.62,0,0,4,0
2166,37,Engineering,Remote,106,167930,22,6.28,3,0,5,0
2167,55,Support,Hybrid,139,104474,20,6.45,3,0,5,0
2168,31,Engineering,Onsite,17,55168,25,2.1,3,1,1,0
2169,41,Engineering,Onsite,154,62099,20,5.94,2,0,1,0
2170,46,Sales,Onsite,23,91455,19,1.11,2,1,1,1
2171,24,Support,Onsite,48,84240,22,5.51,2,0,5,1
2172,54,Finance,Hybrid,20,104796,3,7.28,3,1,4,0
2173,38,Finance,Onsite,2,84592,20,1.66,2,0,2,1
2174,55,HR,Remote,88,152181,20,9.45,1,2,1,1
2175,49,Marketing,Remote,31,131611,0,5.13,3,0,3,0
2176,49,Engineering,Onsite,155,88046,14,9.45,2,0,5,0
2177,58,HR,Remote,130,46488,16,1.97,2,0,4,0
2178,41,Sales,Hybrid,78,148521,13,9.55,2,2,4,0
2179,33,Finance,Onsite,4,161467,18,1.98,3,0,1,1
2180,37,Engineering,Onsite,141,171917,33,5.15,0,0,1,0
2181,29,Sales,Hybrid,163,197131,5,9.44,0,0,3,0
2182,21,Marketing,Remote,128,48394,5,3.09,1,0,3,0
2183,22,Sales,Hybrid,134,123993,4,1.31,1,1,1,0
2184,49,Engineering,Hybrid,31,89332,6,8.14,1,0,2,1
2185,53,Marketing,Remote,138,198377,32,6.36,7,2,1,0
2186,30,Sales,Hybrid,21,72628,12,5.63,1,1,1,1
2187,41,Marketing,Remote,23,51352,0,1.31,1,1,4,0
2188,48,Engineering,Remote,131,112971,12,6.88,2,0,1,0
2189,31,Engineering,Hybrid,160,81993,26,2.54,2,1,1,0
2190,54,Marketing,Remote,148,133027,6,9.38,0,0,1,0
2191,28,Support,Hybrid,29,150212,2,7.17,5,0,2,1
2192,42,HR,Remote,105,38539,24,7.36,1,0,4,0
2193,28,Sales,Onsite,52,162335,32,3.09,1,1,5,0
2194,35,Sales,Remote,115,174377,16,8.93,5,0,5,0
2195,37,Support,Remote,174,83817,13,5.84,2,1,5,0
2196,43,Support,Hybrid,162,185470,22,8.71,2,0,5,0
2197,44,Support,Remote,101,79107,23,3.44,1,0,4,0
2198,39,Finance,Onsite,84,193224,28,7.8,2,0,1,1
2199,25,Finance,Onsite,61,191696,26,6.17,1,0,5,0
2200,52,Marketing,Remote,125,159240,22,1.44,4,0,1,1
2201,21,Finance,Remote,71,129655,30,4.65,2,2,5,0
2202,43,Engineering,Onsite,70,86132,35,2.66,0,3,2,1
2203,57,Marketing,Hybrid,139,155701,16,4.23,2,1,1,0
2204,28,Sales,Onsite,108,135494,2,4.45,2,0,4,0
2205,33,HR,Onsite,21,82979,35,5.27,2,0,2,0
2206,28,Engineering,Remote,131,88013,4,6.4,2,2,2,0
2207,43,Sales,Remote,82,93797,14,6.14,0,0,4,0
2208,21,Sales,Onsite,88,81798,5,1.35,2,0,2,1
2209,44,Marketing,Hybrid,111,177722,9,7.76,2,0,1,0
2210,55,Support,Onsite,10,187086,31,9.54,1,2,3,1
2211,44,Support,Onsite,155,106421,22,4.14,0,0,3,0
2212,37,Engineering,Hybrid,12,37434,16,2.62,1,0,5,0
2213,25,Support,Onsite,7,60028,19,5.86,0,0,5,0
2214,40,Sales,Onsite,145,96558,14,7.34,3,0,1,1
2215,41,Support,Remote,114,54331,21,7.11,3,1,4,0
2216,51,Finance,Hybrid,26,97573,5,6.51,3,0,1,1
2217,56,Support,Remote,15,159473,3,2.32,1,0,5,0
2218,31,Sales,Remote,33,112979,22,8.53,0,0,2,1
2219,35,Marketing,Hybrid,62,34123,18,4.83,3,0,1,1
2220,39,Engineering,Hybrid,47,46603,30,2.99,2,1,1,1
2221,27,HR,Onsite,95,95941,2,1.78,0,1,4,0
2222,48,Support,Remote,35,72597,27,4.75,4,1,5,1
2223,25,Sales,Hybrid,76,114238,2,6.56,3,1,1,0
2224,25,HR,Remote,123,71751,13,6.99,1,0,2,0
2225,50,HR,Remote,83,156462,17,9.66,1,0,2,0
2226,52,Finance,Hybrid,25,116978,26,2.38,2,1,3,0
2227,28,HR,Onsite,57,47693,9,9.87,1,1,5,0
2228,30,Marketing,Remote,32,198769,14,6.89,1,0,2,0
2229,58,Sales,Hybrid,63,124524,18,5.09,2,0,4,0
2230,52,Sales,Onsite,12,127869,8,8.99,2,0,5,0
2231,48,Support,Remote,63,191064,3,7.25,4,0,2,0
2232,37,Support,Hybrid,77,93825,14,4.14,0,0,1,1
2233,51,Support,Remote,92,170594,7,8.96,3,1,5,0
2234,28,Marketing,Hybrid,1,160475,0,7.0,2,1,2,0
2235,45,HR,Hybrid,179,75406,6,7.29,1,1,1,1
2236,29,HR,Remote,70,173193,30,9.07,1,0,3,0
2237,22,Finance,Remote,136,153371,17,5.04,5,1,5,0
2238,35,Marketing,Hybrid,133,175291,11,6.91,2,0,5,0
2239,23,Support,Onsite,86,31617,29,7.7,4,1,2,0
2240,56,Engineering,Remote,39,73016,32,5.09,2,1,3,0
2241,24,Finance,Hybrid,23,54276,6,1.75,4,0,4,0
2242,34,Engineering,Hybrid,68,102240,27,7.94,2,1,2,0
2243,45,HR,Onsite,4,136292,2,1.43,0,0,2,0
2244,30,Finance,Onsite,126,47959,5,7.46,1,1,4,0
2245,41,Finance,Onsite,175,58522,30,9.2,0,1,4,0
2246,56,Sales,Remote,21,171025,14,4.12,1,2,4,0
2247,32,HR,Hybrid,105,56567,6,1.92,1,1,4,0
2248,47,HR,Hybrid,66,92708,29,3.1,2,0,4,1
2249,22,Marketing,Hybrid,7,156206,26,6.06,1,0,1,1
2250,33,Finance,Onsite,49,52560,16,9.48,1,0,1,0
2251,52,HR,Hybrid,16,88390,17,5.61,1,0,4,0
2252,51,Finance,Remote,145,155772,21,2.01,2,1,3,1
2253,36,Marketing,Onsite,84,197732,25,6.65,3,0,3,0
2254,52,Marketing,Onsite,87,75104,26,7.6,1,0,4,0
2255,52,Sales,Onsite,98,87805,23,4.54,0,0,1,1
2256,54,Finance,Onsite,75,54496,7,7.49,3,0,3,0
2257,31,HR,Remote,34,121257,20,3.92,3,0,1,0
2258,30,HR,Hybrid,161,33515,28,8.1,5,1,2,1
2259,35,Finance,Remote,26,34454,20,4.07,2,0,1,0
2260,37,Finance,Hybrid,66,52873,2,3.3,2,0,4,0
2261,38,Finance,Remote,125,103920,30,8.91,4,0,5,0
2262,29,Support,Onsite,63,43727,26,5.94,1,0,4,0
2263,45,HR,Onsite,87,158376,26,3.57,2,0,2,1
2264,34,Marketing,Remote,41,99070,8,9.42,2,0,1,1
2265,45,HR,Remote,98,129059,32,7.22,1,1,3,0
2266,42,Support,Hybrid,124,154564,32,2.99,0,1,4,0
2267,50,Finance,Remote,79,147213,25,6.53,3,1,3,0
2268,40,Sales,Remote,10,55465,27,8.83,5,1,1,1
2269,41,Finance,Hybrid,15,89799,30,7.27,2,1,2,1
2270,52,Finance,Hybrid,42,126129,0,3.2,2,0,4,0
2271,41,Support,Hybrid,93,182402,19,6.84,2,1,3,0
2272,55,HR,Remote,17,169374,11,6.57,3,2,4,1
2273,52,Finance,Hybrid,9,137288,16,8.39,4,0,4,0
2274,50,HR,Onsite,114,42875,14,2.6,0,0,3,0
2275,59,Engineering,Onsite,36,57219,33,7.3,1,1,2,1
2276,32,Marketing,Onsite,36,66182,15,1.25,0,1,4,0
2277,38,HR,Remote,48,109781,3,7.27,3,2,2,0
2278,41,Sales,Onsite,51,36457,7,9.64,0,0,2,0
2279,33,Marketing,Remote,97,167821,33,2.57,2,0,1,0
2280,41,Sales,Remote,119,63064,24,3.8,6,1,3,1
2281,28,Finance,Onsite,95,170893,14,6.25,2,2,1,1
2282,27,Marketing,Hybrid,70,145256,27,7.59,2,0,5,0
2283,43,HR,Remote,74,128297,8,4.1,0,0,1,0
2284,52,Marketing,Onsite,80,168736,1,6.98,1,0,4,0
2285,31,Finance,Remote,68,190353,16,9.09,0,0,4,0
2286,42,Support,Hybrid,150,192893,9,7.54,3,1,4,0
2287,42,Sales,Hybrid,77,185719,8,7.4,1,1,5,0
2288,45,Finance,Onsite,116,99918,30,4.44,3,0,2,0
2289,42,Support,Remote,6,120179,1,9.2,2,1,4,0
2290,48,Marketing,Remote,154,104944,23,3.5,0,0,1,0
2291,49,Marketing,Remote,75,119142,18,2.85,3,1,2,1
2292,33,Finance,Remote,88,57603,16,4.28,2,0,1,0
2293,38,HR,Onsite,3,76458,9,6.85,4,0,1,1
2294,22,Marketing,Hybrid,52,100605,27,8.76,1,1,4,0
2295,49,HR,Onsite,74,49623,27,2.19,0,0,1,1
2296,41,HR,Remote,125,74440,0,8.32,3,1,5,0
2297,35,HR,Remote,65,112427,2,8.32,1,0,2,0
2298,47,Engineering,Hybrid,52,168776,14,6.28,1,0,4,1
2299,51,Support,Remote,76,123826,9,7.85,1,2,4,0
2300,35,Support,Onsite,142,57460,20,2.64,1,0,1,0
2301,43,Marketing,Onsite,89,140373,14,2.53,2,1,1,1
2302,44,Marketing,Hybrid,72,167637,22,8.77,2,0,3,0
2303,33,HR,Onsite,68,34870,13,5.48,1,0,3,0
2304,42,Engineering,Onsite,156,48909,14,3.21,1,0,4,0
2305,57,HR,Onsite,138,39117,9,7.2,1,0,4,0
2306,53,Engineering,Onsite,115,97474,8,9.03,2,0,1,0
2307,23,HR,Remote,57,123926,4,6.69,2,0,5,0
2308,39,Sales,Onsite,66,157463,24,4.13,2,1,5,0
2309,43,Sales,Hybrid,90,131536,25,5.35,3,1,1,0
2310,49,Finance,Hybrid,50,50128,7,7.77,7,0,3,0
2311,50,HR,Onsite,14,99001,21,1.61,2,0,3,1
2312,59,Marketing,Hybrid,16,30440,24,2.95,4,0,5,0
2313,45,Support,Onsite,171,153491,11,5.16,3,1,4,0
2314,57,Finance,Hybrid,42,172735,8,6.44,4,0,1,0
2315,28,Marketing,Hybrid,110,180619,9,4.05,2,1,4,0
2316,36,Sales,Onsite,22,111662,9,3.69,2,2,3,1
2317,28,HR,Onsite,68,30005,8,1.37,5,0,5,0
2318,21,Finance,Remote,19,37038,25,1.29,1,1,4,0
2319,25,HR,Onsite,66,36414,34,3.51,3,2,3,1
2320,23,Sales,Onsite,167,99506,26,5.77,5,0,3,0
2321,21,Finance,Remote,73,106586,30,6.01,3,0,3,0
2322,24,Sales,Onsite,147,163678,18,5.45,1,0,4,0
2323,55,Engineering,Onsite,144,46482,5,4.69,3,0,2,0
2324,52,Sales,Remote,54,63948,14,3.27,0,0,5,0
2325,54,HR,Onsite,153,119987,28,4.61,3,1,3,1
2326,45,Support,Onsite,112,50875,4,2.25,1,2,4,0
2327,30,Sales,Remote,18,43057,13,2.04,1,0,1,0
2328,41,Marketing,Remote,151,62400,1,3.7,1,0,5,1
2329,59,Support,Hybrid,117,98607,22,9.96,4,0,1,0
2330,47,Engineering,Onsite,85,117561,18,3.94,2,2,1,1
2331,47,Finance,Hybrid,139,57503,23,9.43,1,0,4,0
2332,22,Finance,Hybrid,39,184837,19,4.53,2,0,2,1
2333,33,Support,Remote,105,131096,26,4.95,0,0,4,0
2334,29,Finance,Onsite,68,76612,23,8.17,4,2,4,0
2335,56,Sales,Onsite,25,128318,16,1.84,3,1,5,0
2336,42,Support,Remote,158,114335,24,2.64,3,0,4,0
2337,46,HR,Hybrid,173,130989,30,9.76,5,2,5,1
2338,32,Sales,Remote,123,123012,27,5.55,3,0,3,0
2339,37,Sales,Onsite,121,111748,27,1.4,1,0,5,0
2340,34,Sales,Remote,61,170500,21,1.43,3,1,4,0
2341,34,HR,Onsite,100,192491,4,9.17,1,1,3,0
2342,54,Engineering,Hybrid,51,95195,7,8.86,4,1,3,1
2343,40,Marketing,Onsite,98,119846,27,5.13,3,0,2,1
2344,31,Finance,Hybrid,137,132404,11,2.47,0,0,4,0
2345,36,Support,Hybrid,2,69142,24,8.47,5,0,1,1
2346,51,Engineering,Onsite,5,101540,14,3.92,3,1,4,0
2347,26,Support,Onsite,86,199361,33,4.77,3,0,1,0
2348,39,Finance,Hybrid,133,106948,12,7.14,7,0,2,1
2349,57,HR,Remote,68,88951,7,4.18,1,0,4,0
2350,24,Sales,Onsite,9,41755,12,6.66,2,1,2,0
2351,24,Sales,Hybrid,93,147985,35,8.97,2,1,1,1
2352,40,HR,Hybrid,150,114553,5,8.18,4,0,5,0
2353,30,Engineering,Remote,155,164962,31,4.43,2,0,4,0
2354,44,Engineering,Onsite,138,124376,20,3.59,1,0,3,0
2355,55,Support,Hybrid,125,47175,6,3.57,2,0,3,0
2356,46,HR,Remote,61,95687,25,4.14,2,0,2,0
2357,57,Engineering,Hybrid,51,114983,14,5.44,1,0,5,0
2358,58,HR,Onsite,10,185360,22,4.75,1,1,3,0
2359,41,Finance,Remote,134,76629,14,2.2,2,0,3,0
2360,59,Sales,Hybrid,62,146779,15,2.47,3,2,4,0
2361,41,Sales,Remote,113,198439,31,4.09,1,1,3,0
2362,30,Sales,Onsite,133,98513,17,6.06,3,1,1,0
2363,58,HR,Remote,122,112762,19,6.33,3,1,2,0
2364,24,HR,Onsite,123,190094,1,5.38,1,0,3,0
2365,40,Support,Hybrid,63,162731,22,7.65,3,0,4,0
2366,37,Sales,Onsite,111,87941,29,7.64,1,0,1,1
2367,27,Support,Hybrid,89,199002,2,4.85,4,1,3,1
2368,24,Sales,Hybrid,51,73473,0,2.12,1,0,2,0
2369,49,Support,Onsite,178,46040,21,5.77,1,0,2,0
2370,34,Support,Hybrid,132,99806,28,4.43,2,0,2,0
2371,23,Finance,Remote,104,174358,13,2.24,1,0,3,0
2372,44,Support,Hybrid,123,142076,27,9.84,3,0,1,0
2373,57,HR,Onsite,48,85916,20,4.33,2,0,5,0
2374,36,Support,Remote,32,178672,31,6.63,2,0,2,0
2375,24,Sales,Remote,120,163363,5,5.41,1,0,1,0
2376,44,Support,Hybrid,179,174195,0,2.29,0,1,4,0
2377,54,Engineering,Hybrid,99,33811,20,1.5,2,0,4,0
2378,50,Marketing,Onsite,74,61276,3,6.63,1,0,1,1
2379,38,Sales,Remote,34,111049,2,3.22,2,0,4,0
2380,39,Engineering,Onsite,164,187786,29,3.19,4,0,4,0
2381,51,Sales,Hybrid,70,173266,30,9.61,3,2,2,1
2382,39,HR,Remote,171,103062,33,5.16,0,0,3,1
2383,39,Marketing,Onsite,110,180434,18,1.26,4,0,3,0
2384,42,Marketing,Onsite,16,84499,19,4.06,0,0,3,1
2385,44,HR,Onsite,59,76281,22,6.26,7,2,3,0
2386,32,Marketing,Onsite,19,74852,24,3.96,0,0,1,1
2387,50,HR,Onsite,95,34595,14,1.24,2,0,2,0
2388,58,Engineering,Remote,113,125930,22,5.0,4,0,1,0
2389,51,Finance,Onsite,41,176474,1,1.95,2,1,4,0
2390,56,Sales,Remote,81,122676,14,6.57,3,0,2,0
2391,39,HR,Onsite,175,185983,34,6.58,4,1,5,0
2392,56,Sales,Hybrid,103,49405,9,1.34,5,0,3,1
2393,50,Engineering,Hybrid,54,88122,13,3.62,2,0,4,0
2394,53,Finance,Onsite,95,158909,26,4.72,3,0,3,0
2395,38,Engineering,Hybrid,147,33447,13,5.95,4,0,3,0
2396,48,Marketing,Remote,62,40662,34,3.66,4,0,3,0
2397,31,Sales,Onsite,99,88282,32,3.59,3,1,5,0
2398,53,Finance,Remote,93,165971,0,9.85,2,0,4,0
2399,37,Marketing,Onsite,65,58582,33,1.38,1,1,3,0
2400,26,Finance,Hybrid,68,97471,18,9.9,2,1,3,0
2401,24,Marketing,Remote,28,153513,23,1.43,2,0,2,1
2402,40,Engineering,Hybrid,18,137578,3,3.6,4,0,3,0
2403,47,HR,Hybrid,26,105871,35,5.44,0,0,2,1
2404,35,Sales,Onsite,104,113205,12,2.29,6,1,4,1
2405,26,Support,Remote,147,104081,31,2.21,1,0,4,0
2406,34,Support,Hybrid,55,135783,8,3.31,2,0,4,1
2407,31,Engineering,Onsite,119,113805,15,9.76,1,0,2,0
2408,59,Sales,Onsite,124,154698,2,4.42,0,2,5,1
2409,29,Sales,Onsite,134,198902,19,6.09,1,0,5,0
2410,46,Engineering,Hybrid,129,168138,9,7.34,1,0,3,0
2411,36,Sales,Onsite,8,40712,21,7.68,1,0,4,0
2412,25,HR,Remote,51,111527,2,7.19,3,0,1,0
2413,30,Engineering,Remote,85,159453,10,4.03,1,0,3,0
2414,23,HR,Hybrid,25,156888,24,2.01,5,1,5,1
2415,33,Sales,Remote,175,117185,7,3.54,4,0,5,0
2416,50,Engineering,Onsite,83,129851,8,2.89,4,0,4,0
2417,26,Sales,Hybrid,93,191878,14,2.23,1,1,2,0
2418,37,Engineering,Onsite,117,42210,31,1.22,3,0,3,1
2419,39,Sales,Hybrid,138,66972,2,9.42,3,0,2,1
2420,55,HR,Hybrid,56,64136,3,9.29,4,0,5,0
2421,46,HR,Onsite,12,146445,29,1.45,0,0,4,0
2422,25,Sales,Remote,161,45945,12,2.56,1,2,5,1
2423,49,Engineering,Remote,120,109180,20,2.26,1,1,4,1
2424,57,Support,Hybrid,71,100453,18,3.53,0,1,1,1
2425,40,HR,Onsite,17,115404,21,2.84,3,0,2,1
2426,41,HR,Onsite,122,174296,19,9.51,1,0,3,1
2427,30,Marketing,Hybrid,124,33052,30,1.76,3,0,4,0
2428,25,Support,Remote,10,57272,9,2.91,6,0,1,0
2429,56,Sales,Onsite,31,71150,17,1.73,1,1,1,0
2430,26,Engineering,Remote,60,178388,19,9.82,1,1,2,0
2431,46,Marketing,Remote,70,168312,17,9.27,7,0,4,0
2432,24,Sales,Hybrid,17,127095,10,7.45,2,0,3,1
2433,59,Finance,Hybrid,50,98774,21,4.83,1,0,3,0
2434,59,HR,Remote,37,73175,17,2.71,1,0,3,0
2435,55,Finance,Onsite,118,161637,33,2.99,3,0,5,0
2436,21,HR,Onsite,157,46375,22,4.99,3,1,5,1
2437,44,HR,Hybrid,160,55710,0,7.91,0,2,4,0
2438,56,Finance,Remote,80,176246,9,3.38,0,1,3,0
2439,26,Finance,Onsite,11,137026,0,3.8,2,1,1,0
2440,51,Sales,Onsite,134,57597,8,6.4,2,1,3,0
2441,40,Marketing,Hybrid,123,104289,30,3.14,2,1,4,0
2442,44,Marketing,Remote,35,199469,6,6.26,1,0,3,0
2443,45,Finance,Onsite,33,194141,16,4.48,3,0,2,0
2444,56,Sales,Hybrid,18,115687,34,1.31,1,1,3,0
2445,41,Marketing,Onsite,165,148968,17,4.62,2,2,1,0
2446,50,Sales,Onsite,13,70274,32,9.28,3,0,4,0
2447,44,Sales,Onsite,90,199269,3,3.64,0,0,4,0
2448,50,HR,Hybrid,110,78634,22,3.91,2,2,1,1
2449,42,Marketing,Remote,1,60041,10,1.59,2,1,4,0
2450,48,Marketing,Hybrid,63,168320,8,6.54,0,0,3,0
2451,27,HR,Remote,34,115365,29,8.64,1,1,4,0
2452,55,Finance,Onsite,103,163275,7,4.18,1,1,3,1
2453,48,HR,Remote,10,81986,4,3.16,1,0,4,0
2454,34,Marketing,Onsite,128,55370,11,9.61,2,0,3,0
2455,30,Marketing,Onsite,7,65247,0,7.71,4,0,3,0
2456,36,Finance,Hybrid,56,154403,14,6.1,0,0,1,0
2457,36,HR,Onsite,80,149544,24,3.75,3,1,1,1
2458,51,Engineering,Hybrid,165,161506,17,2.99,1,1,5,0
2459,45,Engineering,Remote,157,92982,25,7.44,1,1,1,0
2460,33,Finance,Remote,12,95180,2,5.7,0,0,3,0
2461,26,HR,Onsite,145,138534,21,5.69,1,0,3,0
2462,29,HR,Hybrid,48,195546,25,1.66,1,0,4,0
2463,56,Sales,Onsite,26,54644,18,5.61,1,0,4,0
2464,40,Marketing,Hybrid,112,68493,35,8.4,1,1,5,0
2465,38,Support,Hybrid,122,113824,20,9.52,1,0,3,1
2466,41,Finance,Hybrid,12,165031,25,1.96,2,1,5,0
2467,24,Support,Remote,149,77289,12,6.68,4,2,3,0
2468,53,Support,Hybrid,42,172215,35,6.12,6,0,1,1
2469,47,Finance,Remote,61,183612,23,9.01,1,0,4,0
2470,27,HR,Hybrid,58,65481,25,7.76,1,0,5,0
2471,26,Finance,Remote,34,107097,20,9.69,2,0,2,0
2472,35,Support,Remote,7,52578,17,9.64,1,0,3,0
2473,38,Marketing,Remote,109,173859,14,3.03,0,1,1,1
2474,52,Marketing,Onsite,35,102048,14,7.53,1,0,2,0
2475,31,Marketing,Hybrid,15,171668,5,5.77,2,0,1,1
2476,40,HR,Onsite,25,181002,30,2.93,0,0,1,0
2477,44,Engineering,Hybrid,59,125737,27,2.75,1,0,3,1
2478,35,Finance,Hybrid,79,48687,7,1.73,2,1,1,0
2479,27,Marketing,Onsite,86,152540,28,8.16,2,1,5,1
2480,41,Finance,Remote,134,197061,20,3.92,5,1,2,1
2481,46,Marketing,Hybrid,88,60183,16,8.71,0,0,1,0
2482,34,HR,Remote,149,50758,23,6.47,2,0,1,0
2483,57,Engineering,Onsite,71,162154,35,7.06,3,2,4,0
2484,41,Engineering,Remote,121,126368,30,3.63,1,0,4,0
2485,38,Marketing,Hybrid,93,75891,33,5.12,1,0,5,0
2486,25,HR,Hybrid,96,76901,1,4.71,4,0,4,0
2487,23,Sales,Hybrid,32,133912,2,3.12,1,0,1,0
2488,43,Finance,Onsite,53,101062,29,8.49,3,0,1,1
2489,46,Finance,Hybrid,59,182635,7,6.6,2,0,2,0
2490,57,Support,Onsite,69,102008,6,1.34,4,1,4,0
2491,44,HR,Remote,132,163847,11,8.38,3,1,3,0
2492,39,Support,Hybrid,86,176900,18,1.95,3,1,4,1
2493,45,Marketing,Hybrid,18,47974,25,4.63,6,0,1,0
2494,41,Support,Hybrid,81,183460,27,6.14,2,1,2,0
2495,32,Engineering,Remote,114,110591,14,1.07,3,0,4,0
2496,53,Finance,Hybrid,24,48615,13,6.88,0,0,2,0
2497,24,Support,Onsite,66,198958,13,6.94,1,0,4,0
2498,27,Engineering,Remote,141,52838,2,6.87,3,0,5,1
2499,42,HR,Remote,62,70728,28,2.47,3,0,1,0
2500,53,Support,Remote,54,146249,5,3.3,0,0,1,1
2501,37,Marketing,Remote,143,108000,22,3.23,3,0,3,0
2502,44,Marketing,Remote,131,82798,27,9.64,2,4,1,1
2503,54,Marketing,Onsite,37,180694,13,1.61,5,1,3,0
2504,48,Finance,Remote,37,174608,13,4.86,4,1,1,0
2505,59,Support,Hybrid,131,166772,19,8.84,2,1,4,0
2506,42,HR,Remote,35,199911,12,7.93,1,0,4,0
2507,37,Support,Remote,124,40248,26,8.4,1,2,5,0
2508,54,Finance,Remote,156,75291,34,9.75,1,1,4,0
2509,26,Engineering,Remote,18,112629,1,4.49,3,1,2,0
2510,26,Finance,Remote,122,155612,23,3.79,2,1,4,0
2511,54,Marketing,Onsite,164,47177,28,1.28,0,1,3,0
2512,21,Engineering,Onsite,161,180555,2,2.35,0,0,5,0
2513,30,Marketing,Remote,154,73815,3,6.06,2,0,2,0
2514,41,Sales,Onsite,48,68533,1,2.42,1,0,2,0
2515,25,Finance,Hybrid,168,30026,19,7.63,3,0,1,0
2516,22,Finance,Remote,17,134997,14,1.34,3,1,3,0
2517,42,HR,Hybrid,168,90611,31,3.34,0,0,4,0
2518,22,Support,Hybrid,135,117242,0,7.26,5,0,4,0
2519,30,Engineering,Remote,57,185732,34,3.3,2,0,1,1
2520,54,Engineering,Hybrid,8,134913,6,7.56,1,0,4,0
2521,36,HR,Hybrid,128,72082,12,9.96,2,1,2,1
2522,59,HR,Hybrid,117,177330,0,8.17,1,0,4,0
2523,42,Support,Remote,56,133613,13,4.08,3,0,4,0
2524,32,Marketing,Remote,126,128315,28,9.11,3,3,2,0
2525,44,Support,Hybrid,159,119690,2,1.46,0,3,3,1
2526,58,Finance,Remote,59,125220,23,7.53,4,1,3,0
2527,30,Marketing,Remote,58,45389,0,1.21,1,0,2,0
2528,55,Sales,Hybrid,140,121860,9,2.57,1,0,2,1
2529,52,Support,Remote,176,188757,12,9.89,0,2,5,0
2530,27,HR,Onsite,159,188267,35,4.25,5,1,5,1
2531,41,Marketing,Remote,108,51797,8,8.38,2,1,4,0
2532,40,Support,Onsite,74,141975,13,4.38,0,0,4,0
2533,46,Engineering,Hybrid,167,127169,35,8.56,3,1,5,0
2534,24,Sales,Remote,148,96332,9,9.69,3,2,4,0
2535,42,Finance,Hybrid,101,168260,22,4.92,3,1,3,0
2536,35,Engineering,Hybrid,48,53696,34,6.03,2,0,3,1
2537,41,Engineering,Hybrid,71,32024,6,6.66,2,0,1,0
2538,35,Sales,Hybrid,116,197057,34,9.41,1,2,5,1
2539,42,Finance,Hybrid,122,167656,1,3.31,3,0,3,0
2540,48,HR,Remote,78,120998,14,6.5,1,0,1,0
2541,34,Marketing,Onsite,29,188116,8,3.92,3,0,2,0
2542,47,Finance,Remote,93,35285,16,2.95,0,0,3,0
2543,48,Support,Remote,73,37370,17,1.76,3,1,1,0
2544,46,Engineering,Remote,100,47903,14,6.59,0,1,4,0
2545,22,Support,Remote,176,193571,17,8.94,2,0,1,0
2546,45,HR,Onsite,74,127904,23,4.16,3,1,3,0
2547,23,Support,Remote,95,52995,22,5.97,1,0,4,0
2548,28,Finance,Hybrid,17,135160,11,6.78,0,0,4,0
2549,53,Support,Remote,137,196272,22,4.73,3,1,1,1
2550,55,HR,Remote,97,118377,20,9.13,3,1,1,1
2551,26,HR,Onsite,162,174638,25,4.26,2,0,3,0
2552,59,HR,Onsite,173,67822,7,2.13,3,1,4,1
2553,43,Finance,Hybrid,9,137412,29,2.3,2,0,5,0
2554,45,HR,Remote,135,81222,33,9.02,1,0,1,0
2555,39,Engineering,Remote,144,124088,1,9.89,3,1,5,0
2556,25,HR,Remote,19,120450,4,3.6,4,0,5,0
