employee_id,department,current_level,tenure_in_role_months,avg_performance_rating_last_4q,goals_completed_pct,peer_review_score,training_hours_last_year,cross_team_projects,manager_recommendation,PromotionReady
2133,Finance,Junior,3,2.85,32.8,4.01,66,0,0,0
2134,Support,Senior,25,3.77,57.9,7.21,10,0,0,0
2135,Marketing,Junior,9,3.35,77.7,3.26,39,2,1,1
2136,Engineering,Senior,40,2.55,58.7,7.76,52,1,0,0
2137,Engineering,Junior,58,2.51,16.7,2.95,69,1,0,0
2138,Finance,Mid,47,2.14,48.5,6.85,65,0,0,0
2139,Marketing,Junior,5,1.06,43.9,7.53,43,0,0,1
2140,Sales,Mid,16,2.38,5.9,7.48,59,0,1,0
2141,Support,Junior,29,4.25,76.1,1.09,74,1,0,0
2142,Support,Senior,59,4.29,20.0,6.78,18,0,0,0
2143,Finance,Junior,5,2.39,65.5,2.46,55,1,1,0
2144,Engineering,Junior,45,3.11,57.8,3.89,56,1,0,1
2145,Finance,Junior,25,3.64,4.4,6.19,41,1,1,0
2146,Marketing,Junior,34,2.36,79.3,4.93,77,5,0,0
2147,Marketing,Mid,45,2.78,41.3,8.83,69,1,1,0
2148,Support,Senior,24,3.35,28.1,1.7,36,1,1,1
2149,Finance,Senior,9,2.15,56.7,4.13,46,1,0,0
2150,Marketing,Senior,56,2.64,10.0,5.19,23,1,0,0
2151,HR,Senior,3,1.37,25.9,3.77,40,2,0,0
2152,Support,Junior,59,4.51,83.1,9.33,60,1,0,1
2153,HR,Junior,15,3.79,0.9,3.8,76,3,0,0
2154,Engineering,Mid,27,2.78,24.8,9.38,67,0,0,0
2155,Marketing,Senior,16,1.76,87.5,3.72,40,1,0,0
2156,Finance,Senior,46,3.14,73.2,3.64,38,1,1,0
2157,Support,Junior,53,3.49,69.6,9.45,8,1,0,1
2158,Marketing,Senior,50,3.59,93.5,9.34,39,1,0,1
2159,HR,Senior,16,2.78,2.8,4.41,20,0,0,0
2160,HR,Senior,33,1.91,98.4,3.01,23,1,1,0
2161,Finance,Senior,47,1.48,65.0,4.39,3,0,0,0
2162,Sales,Mid,39,4.25,66.7,4.7,34,0,0,0
2163,HR,Junior,29,1.81,90.4,9.11,23,0,0,1
2164,Engineering,Senior,25,3.7,42.1,5.46,44,3,1,0
2165,Support,Senior,14,2.92,7.5,4.19,9,0,1,0
2166,Sales,Junior,7,4.64,3.3,6.3,5,1,0,0
2167,Marketing,Junior,17,2.55,77.6,7.46,49,1,0,0
2168,HR,Senior,18,3.97,49.2,1.89,29,0,0,1
2169,HR,Senior,5,3.88,74.5,8.69,19,0,0,0
2170,Engineering,Mid,24,4.44,98.0,2.57,38,0,0,0
2171,Support,Senior,42,4.31,9.8,5.43,24,0,0,0
2172,HR,Junior,29,1.39,25.1,9.41,66,2,0,1
2173,Support,Mid,52,4.99,31.5,2.18,57,2,0,0
2174,Support,Junior,35,2.12,8.9,6.2,67,2,1,1
2175,Marketing,Senior,3,4.48,1.1,9.59,77,0,1,1
2176,Support,Mid,15,1.3,68.9,4.49,77,0,0,0
2177,Finance,Junior,27,4.87,1.4,7.65,3,1,0,0
2178,Finance,Mid,46,2.77,78.8,3.0,23,0,1,0
2179,Sales,Mid,24,1.92,7.7,2.06,15,0,0,0
2180,Sales,Senior,40,1.58,15.2,1.85,23,2,1,1
2181,Engineering,Junior,20,4.4,80.9,2.8,16,0,0,1
2182,HR,Mid,45,1.05,90.6,7.14,38,1,1,0
2183,Finance,Junior,17,2.62,93.7,5.89,56,0,0,0
2184,Finance,Senior,47,4.11,94.7,7.83,41,1,1,1
2185,Sales,Junior,38,4.89,90.2,1.57,51,0,1,1
2186,HR,Senior,28,4.23,43.4,2.31,66,2,0,1
2187,Finance,Senior,40,1.36,66.0,2.11,13,1,0,0
2188,HR,Mid,23,2.49,79.1,6.59,14,0,0,0
2189,HR,Senior,55,2.39,67.0,3.85,0,1,1,0
2190,HR,Senior,58,2.45,15.8,3.25,39,1,1,0
2191,Engineering,Junior,25,4.46,13.7,3.76,79,1,0,0
2192,HR,Senior,46,1.57,4.2,6.02,63,1,0,0
2193,Engineering,Junior,19,4.45,18.2,3.59,10,0,0,0
2194,Finance,Mid,41,2.07,29.4,7.49,50,0,1,1
2195,HR,Senior,12,1.86,13.7,3.36,79,1,1,0
2196,Support,Senior,57,2.75,34.6,1.58,40,2,1,0
2197,HR,Senior,45,4.56,19.5,8.3,6,2,1,1
2198,Finance,Junior,27,4.99,57.4,1.89,49,0,1,1
2199,Engineering,Senior,50,3.01,22.4,1.85,35,1,0,0
2200,HR,Senior,41,2.55,81.0,2.46,20,0,0,0
2201,HR,Senior,17,4.08,90.9,2.86,15,0,1,0
2202,Engineering,Junior,1,3.07,47.2,7.71,25,2,0,1
2203,HR,Junior,18,3.65,7.3,8.64,31,3,1,0
2204,Finance,Mid,31,1.74,69.0,8.33,73,1,1,0
2205,Support,Senior,1,3.61,62.5,2.63,65,0,0,1
2206,Sales,Mid,4,2.07,19.9,6.27,75,2,1,0
2207,Sales,Mid,23,2.05,79.3,9.71,74,2,1,1
2208,Marketing,Junior,43,4.72,19.7,1.01,49,2,1,1
2209,HR,Mid,59,2.99,25.7,9.09,50,3,1,1
2210,Marketing,Mid,25,1.82,71.4,3.88,6,1,0,0
2211,Support,Junior,45,4.52,54.6,5.9,50,4,0,0
2212,Marketing,Senior,6,2.97,48.1,9.34,72,4,0,0
2213,Finance,Senior,43,1.06,84.5,6.03,26,2,0,1
2214,HR,Senior,11,2.69,92.9,3.49,10,1,0,1
2215,Finance,Senior,44,4.27,30.2,1.94,38,0,0,0
2216,Sales,Senior,5,1.65,70.7,3.7,33,1,1,0
2217,Marketing,Mid,3,2.61,62.7,4.15,24,1,1,0
2218,Engineering,Senior,30,3.79,81.3,5.2,72,1,0,0
2219,Finance,Junior,37,2.96,73.0,4.34,0,0,0,0
2220,Engineering,Mid,55,3.96,28.6,1.76,17,0,0,0
2221,Marketing,Mid,18,1.87,36.1,9.1,33,0,0,0
2222,Engineering,Senior,2,4.4,81.9,3.95,3,3,0,1
2223,Sales,Mid,16,2.47,10.6,6.25,49,1,1,0
2224,Support,Mid,58,2.27,30.7,5.92,6,0,0,0
2225,Support,Senior,42,2.61,26.5,2.05,73,1,0,0
2226,HR,Junior,15,2.7,93.8,7.3,56,2,1,1
2227,HR,Mid,43,4.67,9.5,3.58,74,3,1,1
2228,Finance,Mid,37,4.93,58.6,5.26,48,0,0,1
2229,Finance,Junior,5,2.18,73.5,4.17,10,1,0,0
2230,Marketing,Mid,59,1.86,42.9,8.0,34,1,1,1
2231,Finance,Junior,47,1.77,7.4,5.65,43,2,0,0
2232,Finance,Junior,7,3.54,88.7,7.17,76,1,0,1
2233,HR,Senior,33,4.83,98.0,2.37,43,2,0,1
2234,Finance,Junior,57,1.09,9.5,9.48,15,0,0,0
2235,HR,Senior,5,2.01,94.5,1.25,12,3,1,0
2236,Finance,Senior,20,4.54,21.3,3.16,57,1,0,1
2237,Sales,Senior,2,3.88,41.8,5.83,66,1,1,0
2238,Finance,Mid,30,1.94,78.6,7.91,48,0,0,0
2239,Finance,Senior,10,4.05,96.9,5.25,60,0,1,1
2240,HR,Senior,32,1.77,22.2,7.33,46,1,1,0
2241,Marketing,Junior,34,4.66,92.8,6.95,22,0,0,1
2242,HR,Junior,35,1.08,8.2,7.4,39,0,0,0
2243,HR,Junior,28,3.1,62.2,9.18,66,0,0,1
2244,Engineering,Senior,21,4.87,93.1,4.97,79,0,0,1
2245,Support,Senior,15,4.52,53.6,2.92,57,0,0,1
2246,HR,Junior,57,4.57,53.8,8.31,73,0,0,1
2247,Marketing,Junior,52,1.53,45.5,4.35,66,2,1,1
2248,Sales,Junior,59,4.6,52.0,3.13,33,0,0,0
2249,Finance,Mid,57,2.59,26.6,1.34,34,2,1,0
2250,Support,Mid,24,2.83,27.4,9.2,18,0,1,1
2251,Support,Senior,26,3.64,74.8,7.12,21,1,1,0
2252,Sales,Junior,44,4.34,25.8,4.6,76,1,1,0
2253,Support,Junior,12,4.36,20.8,2.85,7,0,0,1
2254,Engineering,Junior,10,3.99,55.0,9.4,69,1,0,0
2255,Sales,Mid,24,4.94,53.7,2.54,66,1,0,0
2256,Sales,Junior,4,1.43,4.2,5.69,46,0,1,0
2257,Finance,Senior,20,1.56,70.3,2.89,50,1,0,0
2258,Sales,Senior,28,4.78,12.7,7.93,49,1,1,1
2259,Sales,Junior,24,3.21,75.0,5.25,3,0,0,1
2260,Marketing,Junior,42,1.05,48.0,2.65,60,0,0,0
2261,Finance,Junior,1,3.47,24.9,2.28,42,2,1,0
2262,Support,Senior,14,2.85,34.3,1.03,39,0,1,0
2263,Finance,Junior,22,4.83,51.6,6.43,54,2,1,1
2264,Engineering,Mid,7,4.32,40.6,5.56,30,0,0,0
2265,Marketing,Senior,54,3.17,62.9,2.87,53,2,1,0
2266,Marketing,Junior,47,4.4,2.6,1.14,18,1,0,0
2267,Finance,Senior,22,2.9,43.7,8.42,69,2,0,1
2268,Finance,Senior,23,4.96,33.2,8.4,55,0,0,1
2269,Finance,Senior,18,4.43,73.7,5.94,66,0,0,0
2270,Sales,Junior,49,4.62,63.1,1.66,53,1,1,1
2271,Sales,Mid,59,1.18,10.8,1.93,42,0,0,0
2272,Support,Junior,6,3.71,8.9,2.28,54,2,1,0
2273,HR,Junior,4,4.29,58.6,7.41,61,1,0,0
2274,Marketing,Mid,3,2.55,93.3,9.94,48,4,1,1
2275,Engineering,Senior,10,2.69,67.9,1.97,9,2,1,0
2276,Marketing,Senior,57,4.36,66.6,4.72,60,1,0,0
2277,Sales,Junior,30,2.34,48.4,5.73,69,0,1,1
2278,Finance,Junior,12,1.66,22.2,8.56,58,0,1,0
2279,Sales,Senior,1,4.36,11.4,7.46,25,3,0,0
2280,HR,Senior,2,2.12,18.7,8.4,12,1,1,0
2281,Engineering,Junior,17,3.89,98.6,9.02,34,1,0,1
2282,Marketing,Senior,9,1.14,77.3,6.54,75,1,0,0
2283,Marketing,Senior,53,3.45,7.6,8.49,54,1,0,1
2284,HR,Junior,24,4.94,29.0,5.41,13,4,0,0
2285,Sales,Junior,54,4.93,73.5,1.48,14,1,1,1
2286,Support,Mid,54,2.6,29.5,2.96,16,1,0,0
2287,Engineering,Mid,25,2.88,17.1,9.62,45,1,0,0
2288,Engineering,Senior,1,2.36,92.0,4.53,1,0,0,0
2289,HR,Mid,53,3.26,58.2,5.54,2,0,0,0
2290,Engineering,Senior,52,3.41,1.4,9.72,77,4,0,1
2291,Finance,Junior,44,3.58,11.1,7.27,9,0,0,0
2292,Sales,Mid,45,4.91,42.1,4.69,63,2,0,1
2293,HR,Junior,5,4.66,67.8,7.18,78,1,1,1
2294,Sales,Senior,2,4.58,81.2,5.94,15,1,0,1
2295,Engineering,Junior,26,1.96,26.2,9.64,27,1,1,1
2296,Sales,Junior,36,3.24,82.7,1.1,50,0,1,0
2297,HR,Junior,10,1.89,19.2,5.39,50,0,1,0
2298,HR,Mid,49,3.3,14.9,7.24,33,0,1,0
2299,Sales,Senior,42,1.51,81.7,5.96,54,1,1,0
2300,Finance,Senior,48,3.16,26.2,3.83,34,0,0,0
2301,HR,Junior,5,4.0,57.6,6.33,68,0,0,1
2302,Marketing,Junior,7,4.06,74.5,1.23,62,1,0,0
2303,Support,Junior,47,1.32,21.4,7.78,46,0,0,0
2304,HR,Junior,51,2.97,51.9,6.99,21,1,0,1
2305,Marketing,Junior,43,2.34,99.7,4.1,25,2,0,0
2306,Engineering,Senior,56,1.27,1.6,9.01,47,1,1,0
2307,Marketing,Mid,9,2.65,21.3,7.58,60,1,1,1
2308,Engineering,Senior,5,4.74,91.1,3.11,10,0,1,0
2309,Engineering,Mid,59,1.29,68.2,4.25,11,0,0,0
2310,Sales,Mid,24,1.89,69.3,1.6,46,1,1,0
2311,Sales,Mid,18,3.43,40.1,7.34,55,1,1,0
2312,Engineering,Mid,4,3.07,23.7,2.89,51,1,1,0
2313,Marketing,Mid,48,2.2,14.3,5.0,49,1,0,0
2314,HR,Junior,51,3.33,31.3,5.15,46,2,1,1
2315,Support,Senior,12,4.06,62.9,4.05,14,1,1,0
2316,HR,Mid,58,3.14,98.0,7.1,75,1,1,1
2317,Sales,Senior,42,2.96,75.3,9.74,49,2,0,0
2318,Support,Mid,7,2.91,67.6,2.07,69,0,0,0
2319,Sales,Senior,19,1.45,2.8,6.0,35,0,0,0
2320,Support,Senior,4,1.87,95.9,2.34,68,0,1,0
2321,Support,Senior,27,3.74,75.0,3.0,13,1,0,0
2322,Finance,Junior,42,1.65,45.2,5.12,12,0,1,0
2323,Marketing,Senior,6,1.72,32.2,2.53,77,1,1,0
2324,Marketing,Mid,32,2.45,18.6,2.19,47,0,1,0
2325,Finance,Junior,34,4.36,74.0,6.67,29,2,0,1
2326,Marketing,Junior,27,4.02,10.9,7.35,10,0,1,1
2327,Engineering,Mid,2,2.72,57.6,8.94,59,0,1,1
2328,Sales,Senior,19,4.46,46.3,3.73,46,0,1,1
2329,HR,Senior,28,4.39,41.2,8.77,58,0,0,0
2330,HR,Junior,34,4.24,19.9,1.11,38,1,1,0
2331,Sales,Junior,40,3.39,62.1,4.08,60,3,0,0
2332,Marketing,Mid,18,1.77,96.6,3.23,45,0,1,0
2333,HR,Mid,43,3.51,40.5,4.05,45,0,1,0
2334,Marketing,Senior,36,1.23,81.1,7.57,6,1,1,1
2335,Sales,Junior,51,3.95,76.3,9.31,24,0,1,1
2336,Engineering,Senior,43,1.81,31.8,3.36,11,0,1,0
2337,HR,Junior,23,2.46,59.7,6.35,17,0,1,1
2338,Sales,Mid,32,4.68,49.1,8.03,19,2,0,1
2339,Finance,Senior,26,2.64,88.8,6.99,27,0,1,1
2340,Support,Senior,18,3.2,1.3,4.28,69,1,1,1
2341,Engineering,Mid,24,1.26,86.5,7.12,54,0,1,0
2342,Marketing,Junior,52,1.9,8.5,1.78,13,2,0,0
2343,Finance,Mid,5,4.85,39.2,5.99,18,0,0,0
2344,Support,Senior,8,4.15,86.1,9.62,36,0,0,1
2345,Finance,Senior,40,4.33,43.1,4.06,7,0,1,1
2346,Sales,Junior,22,1.3,53.5,4.41,52,2,0,0
2347,Finance,Senior,7,4.72,51.6,2.78,18,1,1,1
2348,Finance,Junior,53,4.98,24.6,4.27,54,0,0,0
2349,Support,Mid,54,2.65,65.6,1.86,13,2,1,0
2350,Engineering,Junior,50,2.02,20.1,2.32,79,2,0,0
2351,HR,Mid,19,1.78,38.3,6.87,64,0,1,0
2352,HR,Junior,23,3.18,35.1,4.7,37,7,0,0
2353,Sales,Mid,26,3.58,80.1,6.46,30,0,1,1
2354,Finance,Senior,21,4.15,86.3,9.52,34,0,1,1
2355,Engineering,Mid,50,2.68,11.1,4.96,1,0,0,0
2356,Sales,Senior,34,4.74,57.6,9.33,48,0,0,0
2357,Marketing,Senior,53,2.29,47.0,4.44,20,3,0,0
2358,Engineering,Senior,9,2.39,30.8,6.31,43,1,1,0
2359,Engineering,Junior,54,3.93,90.5,3.34,30,0,0,1
2360,Finance,Senior,52,1.72,59.3,6.28,39,4,1,1
2361,Sales,Mid,50,2.84,55.3,4.71,78,4,0,0
2362,HR,Junior,58,2.59,99.3,8.5,35,1,0,1
2363,HR,Mid,2,3.11,64.4,1.55,61,0,1,0
2364,Sales,Senior,37,3.62,93.2,5.05,9,1,0,1
2365,Sales,Junior,26,1.9,60.6,4.25,65,1,0,0
2366,HR,Senior,18,2.86,77.9,7.4,34,0,0,0
2367,HR,Senior,1,2.48,28.0,2.05,76,0,0,0
2368,Engineering,Junior,49,3.19,27.3,2.9,54,1,1,0
2369,Marketing,Junior,54,1.97,22.8,5.12,10,0,1,0
2370,Engineering,Mid,14,4.68,72.9,8.56,70,2,1,1
2371,Finance,Mid,59,4.16,53.6,9.83,61,2,0,1
2372,Marketing,Mid,55,4.09,94.6,7.24,61,2,1,1
2373,Finance,Mid,8,3.91,26.2,8.35,56,1,0,0
2374,Sales,Mid,58,2.3,80.9,7.49,70,1,1,1
2375,HR,Mid,31,1.4,90.8,1.86,1,0,0,0
2376,HR,Mid,48,1.67,72.1,7.62,12,1,0,0
2377,Support,Senior,58,1.57,11.5,7.91,41,3,0,1
2378,Marketing,Senior,4,1.95,6.8,5.27,3,1,0,0
2379,Engineering,Senior,5,4.3,26.7,8.21,30,0,1,1
2380,Sales,Junior,32,4.78,52.0,9.41,38,3,1,1
2381,Marketing,Mid,1,4.93,64.7,7.41,6,1,0,0
2382,Engineering,Junior,13,1.02,6.7,4.51,21,2,0,0
2383,Support,Junior,30,4.9,84.7,4.26,75,0,0,1
2384,Engineering,Senior,9,3.37,77.3,8.91,75,1,1,1
2385,HR,Senior,18,1.14,33.7,1.02,36,2,0,0
2386,Marketing,Junior,49,4.63,44.8,6.86,64,0,1,1
2387,Support,Mid,50,4.66,90.5,6.63,71,0,1,1
2388,Support,Senior,28,4.32,88.3,6.65,1,1,0,0
2389,HR,Junior,59,1.28,35.3,3.85,61,2,0,0
2390,Engineering,Senior,11,4.7,13.3,6.04,3,0,1,1
2391,Support,Senior,17,3.71,84.3,5.74,77,1,0,1
2392,Engineering,Mid,30,4.39,61.5,8.9,37,1,1,1
2393,HR,Mid,52,3.52,15.5,9.67,47,1,0,1
2394,Engineering,Senior,20,1.35,4.5,4.58,6,1,1,0
2395,HR,Junior,51,3.55,59.2,8.8,64,0,1,1
2396,HR,Mid,23,2.7,60.4,5.34,25,0,1,0
2397,Support,Junior,22,2.82,98.5,8.47,73,1,1,1
2398,Engineering,Junior,41,2.33,51.6,3.23,9,2,1,0
2399,Marketing,Senior,28,3.76,64.5,6.34,37,1,1,1
2400,HR,Senior,59,3.22,59.7,1.63,69,3,1,1
2401,Sales,Mid,59,2.38,69.5,2.45,72,0,1,1
2402,Engineering,Junior,52,1.08,80.3,6.94,41,1,0,1
2403,HR,Junior,23,3.5,85.1,2.04,49,2,0,1
2404,Sales,Junior,3,2.03,68.2,3.64,31,0,1,1
2405,Finance,Mid,15,4.82,25.5,1.21,41,1,1,0
2406,Marketing,Mid,11,3.1,13.9,3.01,20,3,0,0
2407,HR,Junior,51,1.87,82.7,5.3,46,1,1,0
2408,Sales,Junior,9,4.16,57.9,6.72,33,0,1,1
2409,Support,Senior,56,3.61,37.3,3.31,44,3,0,1
2410,Engineering,Junior,43,2.1,50.9,1.73,62,1,0,0
2411,Support,Senior,58,4.23,83.2,9.49,3,0,0,1
2412,Marketing,Junior,40,3.65,9.2,7.39,10,1,1,0
2413,Finance,Junior,42,4.08,98.8,6.66,16,1,0,1
2414,Sales,Mid,43,4.02,39.4,4.69,79,0,1,0
2415,Finance,Senior,25,2.82,60.0,2.91,3,1,0,0
2416,Support,Junior,20,2.8,82.8,3.45,66,1,0,0
2417,Support,Junior,29,4.4,1.8,4.96,8,2,1,0
2418,Support,Junior,44,1.4,4.2,9.06,64,3,1,1
2419,HR,Junior,20,4.04,71.0,8.0,2,1,0,1
2420,Support,Mid,6,3.39,12.9,9.08,27,0,0,0
2421,Engineering,Senior,46,4.16,10.2,1.68,13,2,1,0
2422,Marketing,Senior,7,3.69,26.7,9.03,17,1,0,0
2423,Sales,Mid,26,2.71,72.1,6.31,31,1,1,1
2424,Marketing,Junior,8,2.62,48.0,3.89,16,2,0,0
2425,Finance,Senior,22,4.87,17.6,2.85,64,1,0,1
2426,Engineering,Senior,56,2.36,92.9,8.91,64,1,0,0
2427,Sales,Junior,57,1.01,61.4,3.1,23,2,0,0
2428,Finance,Senior,22,1.91,45.7,3.58,61,1,0,0
2429,HR,Junior,43,2.26,48.9,7.75,49,0,0,1
2430,Engineering,Senior,39,2.58,72.6,4.53,1,2,0,0
2431,Engineering,Junior,47,4.78,68.1,2.32,49,0,0,0
2432,Support,Mid,29,2.43,11.8,6.86,16,0,0,0
2433,Support,Senior,35,3.18,70.3,1.78,10,1,0,0
2434,Marketing,Senior,15,1.22,50.2,8.21,73,2,0,0
2435,Finance,Junior,10,2.94,85.3,1.35,7,1,0,0
2436,Finance,Senior,40,3.6,47.3,3.82,58,3,0,1
2437,Finance,Junior,59,4.07,32.9,8.18,33,0,0,1
2438,Finance,Senior,2,3.1,55.2,5.6,26,1,0,0
2439,Sales,Junior,26,1.59,40.7,9.67,30,0,0,1
2440,HR,Senior,10,2.49,95.0,6.52,69,1,0,1
2441,Support,Mid,57,4.92,51.6,6.75,33,0,0,0
2442,Finance,Mid,3,2.97,19.4,8.69,18,0,0,0
2443,Engineering,Mid,52,5.0,86.0,9.43,32,2,1,1
2444,Finance,Senior,3,1.54,66.0,1.66,0,1,1,0
2445,Finance,Senior,32,3.39,93.2,8.93,4,0,0,1
2446,Marketing,Junior,42,4.64,7.9,7.89,62,0,1,0
2447,Marketing,Mid,8,2.02,89.9,8.63,28,2,0,0
2448,HR,Junior,7,4.78,79.9,7.95,72,1,1,1
2449,HR,Mid,22,2.74,40.3,8.36,7,1,0,0
2450,Engineering,Junior,8,4.28,96.1,1.65,67,3,1,1
2451,Marketing,Mid,44,2.07,16.3,7.72,65,0,1,0
2452,Marketing,Junior,50,4.64,8.5,2.96,10,0,0,0
2453,Engineering,Senior,37,4.1,12.5,8.39,44,1,1,1
2454,Sales,Mid,17,1.68,20.2,3.1,49,1,0,0
2455,Support,Mid,15,2.87,45.3,4.81,22,2,1,1
2456,Marketing,Junior,4,3.25,70.7,9.49,77,0,1,1
2457,Sales,Junior,47,1.91,67.1,6.27,0,0,0,0
2458,Sales,Senior,43,3.11,90.2,8.56,53,2,1,1
2459,Support,Senior,35,1.39,62.2,3.04,10,1,0,0
2460,Sales,Junior,25,4.19,15.8,6.43,31,1,0,0
2461,Finance,Mid,47,2.31,21.0,5.03,26,0,0,0
2462,Marketing,Senior,57,1.21,70.7,3.46,48,1,0,0
2463,Marketing,Senior,51,3.63,40.7,1.69,46,1,1,0
2464,Marketing,Mid,44,1.46,38.0,6.74,23,1,1,0
2465,Sales,Senior,31,4.68,69.3,8.94,28,2,1,0
2466,Finance,Mid,19,4.36,88.2,2.97,17,3,0,1
2467,Sales,Mid,44,2.55,71.9,1.36,1,0,1,0
2468,Marketing,Mid,25,4.24,66.8,1.51,0,0,0,0
2469,Marketing,Mid,49,4.69,85.5,5.87,20,0,0,1
2470,Marketing,Junior,40,4.83,69.8,1.56,11,3,0,1
2471,Engineering,Mid,57,2.29,7.6,7.21,16,0,1,0
2472,Engineering,Junior,52,1.67,54.1,6.09,52,0,0,0
2473,Marketing,Senior,51,1.03,50.5,4.33,44,0,1,0
2474,Marketing,Junior,41,2.54,54.1,4.02,42,2,0,0
2475,Engineering,Mid,5,1.52,94.9,8.46,47,1,0,0
2476,HR,Junior,42,3.33,72.6,7.09,17,0,1,1
2477,Sales,Junior,53,4.5,50.6,3.99,9,0,0,0
2478,Marketing,Mid,34,2.28,81.9,2.04,35,1,0,0
2479,Support,Junior,15,3.89,4.3,4.51,61,0,1,0
2480,Sales,Mid,31,3.1,75.1,4.59,17,3,0,1
2481,Sales,Mid,9,1.9,38.3,2.22,52,2,1,0
2482,Sales,Senior,17,1.04,81.4,3.71,67,1,1,0
2483,Engineering,Junior,12,4.24,6.5,4.11,18,3,0,0
2484,Engineering,Mid,18,3.5,93.5,4.88,58,1,1,1
2485,Support,Senior,13,4.38,80.8,7.3,44,1,1,0
2486,Sales,Mid,6,1.25,87.8,5.08,16,0,0,0
2487,Sales,Senior,17,2.3,67.2,6.13,56,0,0,1
2488,Engineering,Senior,9,1.98,89.9,3.33,74,0,0,0
2489,Finance,Mid,47,1.29,18.5,8.15,61,3,0,1
2490,Sales,Mid,17,1.85,42.4,6.51,25,1,0,0
2491,Marketing,Mid,49,2.6,48.8,7.08,1,2,1,0
2492,Engineering,Junior,33,2.52,11.8,5.03,77,1,0,0
2493,Marketing,Senior,12,3.33,69.0,1.65,73,0,0,0
2494,Sales,Junior,10,1.22,33.8,6.68,10,3,0,0
2495,Finance,Senior,57,2.89,74.9,6.08,67,0,0,1
2496,Sales,Junior,1,1.61,25.6,8.32,51,0,1,0
2497,Engineering,Junior,52,2.84,91.2,6.29,37,0,1,1
2498,Support,Junior,3,1.62,64.3,8.82,39,2,0,0
2499,HR,Junior,53,2.03,76.8,6.47,35,0,0,1
2500,HR,Mid,40,1.05,62.6,2.8,60,3,1,0
2501,Sales,Mid,41,3.68,5.6,9.69,62,0,0,1
2502,Finance,Mid,25,2.15,83.5,7.07,53,0,0,0
2503,Engineering,Senior,5,1.16,47.9,3.92,24,0,0,0
2504,HR,Junior,21,2.52,92.9,3.46,2,1,1,0
2505,Finance,Senior,54,2.61,52.6,9.51,33,1,0,1
2506,Finance,Mid,54,4.74,92.6,9.61,77,1,1,1
2507,Support,Junior,17,3.31,39.8,8.34,56,5,1,1
2508,Sales,Senior,17,1.29,61.0,4.05,51,0,0,0
2509,Sales,Mid,29,1.0,94.0,6.0,75,0,0,1
2510,Marketing,Senior,24,3.85,94.3,9.19,20,0,1,1
2511,Engineering,Senior,22,2.77,55.0,4.93,41,0,0,1
2512,Finance,Mid,58,4.93,25.2,7.72,59,1,1,1
2513,HR,Junior,54,4.22,74.1,3.79,63,0,0,1
2514,Marketing,Mid,28,2.0,39.3,2.24,57,3,1,0
2515,Engineering,Junior,12,3.96,35.4,5.66,77,1,1,0
2516,Engineering,Junior,11,3.46,42.9,7.29,61,1,0,0
2517,Engineering,Senior,55,3.52,1.6,5.02,54,1,0,0
2518,HR,Senior,34,4.37,36.1,2.85,67,3,0,1
2519,Engineering,Senior,23,2.81,84.3,1.25,63,1,0,0
2520,Marketing,Senior,15,1.06,39.9,9.45,39,1,0,0
2521,Support,Mid,58,3.11,43.6,6.08,69,0,0,1
2522,HR,Junior,49,3.63,33.6,3.34,75,0,1,0
2523,Finance,Junior,57,1.29,90.6,4.01,1,0,0,0
2524,HR,Junior,39,1.55,22.6,8.56,79,3,0,0
2525,Sales,Junior,38,4.63,53.3,8.52,78,1,0,1
2526,Sales,Junior,26,4.59,87.4,2.6,5,0,1,0
2527,Finance,Senior,22,1.67,64.7,7.07,63,1,1,0
2528,Finance,Mid,44,4.35,82.0,2.9,25,0,1,1
2529,Sales,Junior,38,4.61,11.2,4.91,21,3,1,1
2530,Engineering,Junior,44,1.49,14.3,5.27,14,1,1,0
2531,HR,Senior,7,4.59,50.5,4.99,62,1,1,1
2532,HR,Mid,30,4.51,94.3,4.81,23,1,1,1
2533,Support,Mid,40,3.91,3.4,9.3,28,1,1,1
2534,Engineering,Senior,26,3.02,43.6,4.82,50,0,0,0
2535,Sales,Mid,39,1.37,44.5,5.71,75,3,0,0
2536,Engineering,Mid,55,1.72,97.5,5.7,53,1,1,0
2537,Marketing,Mid,3,4.83,32.0,7.34,54,2,0,1
2538,Engineering,Senior,8,3.05,89.3,7.88,30,0,1,1
2539,Support,Mid,54,2.87,83.5,7.77,54,0,0,1
2540,Finance,Senior,8,4.91,39.7,4.54,3,0,0,0
2541,Support,Mid,37,3.05,99.1,5.13,46,0,0,0
2542,Finance,Senior,50,1.39,47.6,1.63,26,1,0,0
2543,Finance,Mid,44,2.4,41.9,7.61,44,3,1,0
2544,Sales,Mid,20,4.17,69.8,2.67,21,2,0,0
2545,Marketing,Senior,21,2.38,58.0,3.7,12,3,0,0
2546,Finance,Senior,44,2.88,95.4,1.14,79,0,0,0
2547,HR,Senior,50,3.92,90.4,8.52,23,0,1,1
2548,Marketing,Senior,5,3.67,57.0,1.12,62,0,1,0
2549,Engineering,Mid,31,1.85,0.1,7.44,66,1,0,0
2550,Marketing,Mid,38,2.74,27.1,3.62,36,2,1,0
2551,HR,Junior,21,2.23,42.5,9.5,24,2,0,0
2552,Finance,Senior,46,3.1,37.7,8.07,36,1,0,0
2553,Support,Mid,25,2.1,92.2,2.24,67,1,0,0
